M,1.0,1.25,1.5,1.75,1.9,2.1,2.25,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,13.0,15.0,18.0,20.0,25.0,30.0,40.0
Mrem,0.564,0.574,0.6,0.615,0.63,0.6471,0.66,0.663,0.682,0.718,0.792,0.852,0.879,0.9,0.929,1.6,1.5,1.58,1.66,1.89,2.575,2.44
H,0.2918,0.4527,0.6062,0.7689,0.8627,0.9861,1.079,1.234,1.525,1.82,2.144,2.401,2.653,2.889,3.137,6.160000000000008,6.79000000000001,7.53,7.930000000000124,8.4100000000001,8.750000000000362,3.550000000000715
He,0.1358354,0.2103381,0.2765107,0.34432169999999995,0.3828201,0.4382012,0.47978699999999996,0.5621606,0.7312223,0.8852047,0.9891909,1.1641671,1.37508251,1.600007291,1.818004286,4.300196,5.250218,6.1102300000000005,6.760238,7.245221,8.365212,4.7450505000000005
Li,2.403e-09,7.509e-10,3.052e-09,3.349e-09,5.399e-10,2.73e-09,4.372e-09,4.969e-09,5.337e-09,1.6e-10,1.511e-10,6.222e-09,2.407e-08,1.225e-08,8.937e-09,5.63e-11,7.09e-13,2.8e-13,3.945e-12,6.11e-13,2.243e-13,5.72e-13
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28e-10,6.02e-10,6.41e-10,6.58e-10,6.78e-10,6.94e-10,2.061e-13
C,0.00118871,0.00165274,0.00201878,0.0024246999999999997,0.0027061999999999998,0.0036257,0.0043158,0.009550699999999999,0.020934400000000002,0.0273797,0.019209999999999998,0.019963500000000002,0.01786,0.0082634,0.006270700000000001,0.108,0.06625,0.13738,0.22845000000000001,0.2146,0.21642,0.543431
N,0.00066319,0.001252852,0.0018801439999999998,0.00250761,0.0028148789999999997,0.003317292,0.003694602,0.0043102,0.005662082,0.00711768,0.00863238,0.010460694500000001,0.0164303516,0.0390707966,0.0418209171,0.048040900000000004,0.0615597,0.0661153,0.07213850000000001,0.1306,0.10201097999999999,0.05812416
O,0.004197052,0.006505386,0.008659968,0.01092285,0.01222109,0.013892,0.01514767,0.01731037,0.02123236,0.02513189,0.02924015,0.03281092,0.0359958745,0.0382742488,0.0407733031,0.222368,0.165352,0.782576,1.0205499999999998,2.35034,2.98617,7.202320500000001
F,1.77e-07,2.754e-07,3.671e-07,4.629e-07,5.167e-07,6.419e-07,7.359e-07,1.505e-06,4.349e-06,6.849e-06,3.555e-06,3.422e-06,3.602e-06,2.189e-06,1.243e-06,1.42e-05,1.64e-05,4.47e-06,6.485e-05,0.0001185,8.57e-06,7.55e-06
Ne,0.0007653130000000001,0.0011865859999999999,0.001578522,0.00198859,0.002223549,0.00258182,0.002850498,0.003696553,0.005878039999999999,0.0074868899999999995,0.00676043,0.00739385,0.00811021,0.009353865,0.009767266,0.039445,0.03575,0.155832,0.35382,0.7683450000000001,0.75672,1.99088
Na,1.472e-05,2.298e-05,3.167e-05,4.218e-05,4.905e-05,5.966e-05,6.762e-05,8.479e-05,0.0001285,0.0001582,0.0001623,0.0001889,0.0002275,0.0002657,0.0003009,0.000925,0.00106,0.00293,0.0144,0.01635,0.0264,0.0676
Mg,0.00028823,0.00044695,0.00059494,0.00075033,0.00083957,0.00096056,0.0010513,0.001217,0.0015565000000000002,0.0019199,0.0021987,0.0025451,0.0028716,0.0034165000000000003,0.0036755,0.02994,0.041100000000000005,0.11598,0.091195,0.265,0.23035,0.4514
Al,2.535e-05,3.931e-05,5.233e-05,6.6e-05,7.385e-05,8.463e-05,9.272e-05,0.0001081,0.0001386,0.0001681,0.0001931,0.0002236,0.0002533,0.000292,0.0003161,0.0015,0.00244,0.01,0.00923,0.0252,0.0289,0.0775
Si,0.00031043,0.00048143000000000003,0.0006409,0.00080819,0.00090432,0.00103462,0.00113207,0.00130853,0.00165131,0.00198328,0.00228771,0.00260504,0.0029429,0.0032998,0.0036346,0.07784,0.08875,0.11478000000000001,0.08411,0.142275,0.27539,0.31272999999999995
P,3.562e-06,5.523e-06,7.353e-06,9.273e-06,1.038e-05,1.187e-05,1.299e-05,1.503e-05,1.902e-05,2.293e-05,2.642e-05,3.024e-05,3.419e-05,3.9e-05,4.276e-05,0.000375,0.000706,0.00174,0.0008185,0.001745,0.003105,0.00448
S,0.000255907,0.00039678200000000004,0.000528205,0.000666164,0.000745399,0.000852794,0.000933339,0.0010781789999999999,0.001359994,0.001631048,0.00188105,0.00213885,0.00241586,0.00269426,0.00297074,0.03914537,0.03647654,0.039453,0.04092309,0.050499249999999996,0.11793545,0.13585405
Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001453,0.0001619,0.0002315,0.0002871,0.000315,0.0006670000000000001,0.001092
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006976896,0.00555206,0.0062642999999999996,0.006959305,0.00801699,0.01918551,0.022351855
K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5008e-05,7.59143e-05,8.4588e-05,0.000116906,9.07625e-05,0.00021700149999999999,0.00023151550000000002
Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004982252,0.004066693,0.0046208329999999995,0.0044519915,0.006211755,0.01267052,0.01522639
Sc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29e-07,9.3e-07,1.26e-06,1.565e-06,2.755e-06,3.51e-06,6.48e-06
Ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.879e-05,0.00012656,0.00015686,0.00012394,0.00019677000000000003,0.000307675,0.00053738
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1820300000000001e-05,9.9866e-06,1.1466e-05,1.2149149999999999e-05,1.5068099999999999e-05,2.5208499999999998e-05,4.4378e-05
Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007393500000000001,0.001409,0.0014282000000000001,0.0008811499999999999,0.0016532499999999998,0.0029411000000000003,0.0034819000000000004
Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000281,0.00038,0.000405,0.000339,0.0004515,0.0008125,0.000661
Fe,0.000555935,0.000862145,0.001147384,0.001447765,0.001619775,0.001852878,0.002028213,0.0023430700000000005,0.00295517,0.0035447499999999997,0.00408763,0.00464491,0.005246649999999999,0.00584452,0.00644746,0.087461,0.08976,0.092946,0.067445,0.09551649999999999,0.10889499999999999,0.191413
Co,1.467e-06,2.275e-06,3.029e-06,3.819e-06,4.274e-06,4.901e-06,5.371e-06,6.339e-06,8.593e-06,1.142e-05,1.276e-05,1.56e-05,1.746e-05,2.307e-05,2.318e-05,0.000141,9e-05,0.000182,0.0002675,0.0004055,0.0005995,0.001058
Ni,3.17351e-05,4.91956e-05,6.55028e-05,8.25997e-05,9.24113e-05,0.0001057267,0.000115703,0.00013353760000000002,0.00016812704,0.000202148325,0.000234368989,0.00026865163,0.00030395334000000003,0.00034638618,0.00037977679,0.0047036000000000005,0.0033252,0.0054279,0.004272,0.0059085000000000006,0.0055444000000000005,0.014988999999999999
Cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86e-05,2.018e-05,2.663e-05,0.00015615,0.000403,9.01e-05,0.0012445
Zn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013201,9.532900000000001e-05,9.334299999999999e-05,0.000224435,0.000682505,0.000111349,0.0032188499999999997
Other,6.281949700015499e-05,5.746924909999507e-05,8.020204799996655e-05,5.7763050999914967e-05,0.00017463546009977016,0.00021370367000006496,0.0,0.0,8.064962300036171e-05,3.0514515000135134e-05,0.0,0.0,0.00020401449000040373,0.0,0.0,0.2664414242156923,0.8552412264972808,1.241086954358721,1.6484670526879306,3.3694748437212887,5.414256833305412,18.162499391498507
