0,1
1.0,6171000000.0
1.65,1323000000.0
2.0,859200000.0
3.0,298700000.0
4.0,151800000.0
5.0,93160000.0
6.0,63880000.0
7.0,47100000.0
13.0,19640000.0
15.0,14320000.0
18.0,10080000.0
20.0,10080000.0
25.0,7989000.0
30.0,7989000.0
40.0,7989000.0
