0,1
1.0,12150000000.0
1.65,2272000000.0
2.0,1418000000.0
3.0,482000000.0
4.0,215100000.0
5.0,116900000.0
6.0,74220000.0
7.0,52110000.0
13.0,19340000.0
15.0,13850000.0
18.0,9589000.0
20.0,9589000.0
25.0,7580000.0
30.0,7580000.0
40.0,7580000.0
