0,1
1.0,8248000000.0
1.65,1644000000.0
2.0,1129000000.0
3.0,363900000.0
4.0,172700000.0
5.0,102600000.0
6.0,68800000.0
7.0,49710000.0
13.0,19800000.0
15.0,14350000.0
18.0,10040000.0
20.0,10040000.0
25.0,7944000.0
30.0,7944000.0
40.0,7944000.0
