M,1.0,1.25,1.5,1.75,1.9,2.1,2.25,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,13.0,15.0,20.0,25.0,30.0,40.0,60.0,80.0,120.0
H,0.2918,0.4527,0.6062,0.7689,0.8627,0.9861,1.079,1.234,1.525,1.82,2.144,2.401,2.653,2.889,3.137,5.681001978,6.297002458,7.785003945,9.282004931,10.580005917,13.490007893,19.18001191,24.100015950000003,35.25002455
He,0.1358354,0.2103381,0.2765107,0.34432169999999995,0.3828201,0.4382012,0.47978699999999996,0.5621606,0.7312223,0.8852047,0.9891909,1.1641671,1.37508251,1.600007291,1.818004286,4.4023213000000005,4.9073433,6.8984033,8.319469300000002,8.0765314,11.9606615,21.8709358,30.371108,53.961531
Li,2.403e-09,7.509e-10,3.052e-09,3.349e-09,5.399e-10,2.73e-09,4.372e-09,4.969e-09,5.337e-09,1.6e-10,1.511e-10,6.222e-09,2.407e-08,1.225e-08,8.937e-09,6.289799999999999e-10,7.955e-10,1.37502e-09,1.788e-09,2.1708e-09,3.0515e-09,4.6847e-09,5.5974000000000005e-09,8.5557e-09
Be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594e-11,1.851e-11,4.419e-11,5.615e-11,6.682e-11,8.665e-11,1.27e-10,1.375e-10,2.1e-10
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4576e-09,7.2022e-09,8.9309e-09,1.07123e-08,1.2419e-08,1.63036e-08,2.42694e-08,2.9645000000000002e-08,4.4549000000000004e-08
C,0.00118871,0.00165274,0.00201878,0.0024246999999999997,0.0027061999999999998,0.0036257,0.0043158,0.009550699999999999,0.020934400000000002,0.0273797,0.019209999999999998,0.019963500000000002,0.01786,0.0082634,0.006270700000000001,0.2002932,0.2709826,0.641863,0.892901,0.12035299999999999,0.191276,0.636377,1.313963,2.016378
O,0.004197052,0.006505386,0.008659968,0.01092285,0.01222109,0.013892,0.01514767,0.01731037,0.02123236,0.02513189,0.02924015,0.03281092,0.0359958745,0.0382742488,0.0407733031,0.6010320899999999,1.02832372,1.70931371,2.86376863,0.08398142,0.10409039,0.17454791,0.27578099,0.35929933
F,1.77e-07,2.754e-07,3.671e-07,4.629e-07,5.167e-07,6.419e-07,7.359e-07,1.505e-06,4.349e-06,6.849e-06,3.555e-06,3.422e-06,3.602e-06,2.189e-06,1.243e-06,1.226e-05,0.0002122,4.148e-05,9.369e-06,5.706e-06,7.201e-06,1.556e-05,1.473e-05,2.564e-05
Ne,0.0007653130000000001,0.0011865859999999999,0.001578522,0.00198859,0.002223549,0.00258182,0.002850498,0.003696553,0.005878039999999999,0.0074868899999999995,0.00676043,0.00739385,0.00811021,0.009353865,0.009767266,0.0500982,0.1259413,0.3274544,0.7300731,0.025965899999999997,0.036618399999999995,0.0749124,0.1224045,0.2127795
