M,1.0,1.25,1.5,1.75,1.9,2.0,2.5,3.0,3.5,4.0,5.0,6.0,12.0,15.0,20.0,25.0
Mrem,0.577,0.6,0.633,0.636,0.64,0.64,0.663,0.694,0.766,0.836,0.886,0.948,1.61,1.61,2.77,6.05
H,0.3031,0.4647,0.6217,0.7953,0.8979,0.8979,1.259,1.534,1.904,2.242,2.708,3.279,5.6930147799999995,6.59001372,8.05401043,9.40303668
He,0.1166349,0.18021299999999998,0.23839370000000001,0.3070269,0.3469256,0.3469256,0.5414685,0.7120453,0.780536,0.8766925,1.3220019870000002,1.69400181,4.0233016,4.9473227,6.4603814,8.055361399999999
Li,9.244e-10,1.209e-09,1.299e-09,1.324e-09,1.417e-09,1.417e-09,1.753e-09,1.818e-10,2.888e-09,4.394e-08,2.388e-10,1.924e-10,4.066e-11,3.845e-11,2.856e-11,1.581e-10
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292e-08,1.52e-08,1.926e-08,2.228e-08
C,0.00044993999999999996,0.0006100700000000001,0.0009796800000000001,0.0038542800000000003,0.00610954,0.00610954,0.022497450000000002,0.03965274,0.02841693,0.0220127,0.004790699999999999,0.0052074999999999995,0.09054480000000001,0.15994709999999998,0.2336041,0.2312476
N,0.000272524,0.0005157818,0.0007765927,0.00106492,0.001192056,0.001192056,0.001904492,0.002468679,0.003023837,0.0034881805,0.055451078,0.049891228999999995,0.02136389,0.026110079999999997,0.03537813,0.051772000000000006
O,0.001624473,0.0024946950000000003,0.003330173,0.004319671000000001,0.0049101349999999995,0.0049101349999999995,0.00686324,0.008296060000000001,0.009987800000000002,0.01176082,0.012016640200000001,0.011645057,0.12399244999999999,0.89043623,1.32622678,0.87175113
F,6.845e-08,1.054e-07,1.494e-07,3.31e-07,5.158e-07,5.158e-07,4.013e-06,1.185e-05,6.47e-06,3.494e-06,1.07e-06,4.08e-07,5.457e-06,7.502e-06,1.139e-05,3.672e-06
Ne,0.0002966841,0.000455744,0.000614192,0.000880054,0.001072581,0.001072581,0.002998602,0.005896772999999999,0.003746153,0.0031347500000000004,0.005084875799999999,0.0045415995,0.0156234,0.1694269,0.32291400000000003,0.1873596
Na,5.824e-06,9.125e-06,1.313e-05,1.988e-05,2.419e-05,2.419e-05,5.708e-05,0.0001047,6.951e-05,6.755e-05,0.0001194,0.000112,0.0005101,0.003242,0.005902,0.005326
Mg,0.00011178,0.0001718,0.00022908,0.00029456,0.00033358000000000004,0.00033358000000000004,0.00050783,0.0007525,0.000922,0.0010154,0.0019076,0.0020128,0.0114803,0.069706,0.077499,0.046926999999999996
