M,1.00,1.25,1.50,1.75,1.90,2.00,2.25,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00,13.0,15.0,18.0,20.0,25.0,30.0,40.0
Mrem,0.72,0.668,0.661,0.664,0.681,0.685,0.713,0.732,0.813,0.854,0.874,0.897,0.929,0.966,1.008,1.65,1.53,1.7,1.85,1.91,2.06,3.17
H,0.20989175,0.4181523,0.58713746,0.72311097,0.79759932,0.84182924,0.96790051,1.1591123,1.5814422,1.8932219,2.1695404,2.4815199,2.7613583,3.0377545,3.287199,6.4432,7.445,8.4634,8.4343,9.8012,11.046,12.902
He,0.069764631217,0.15982186637,0.23923542414,0.33691949352,0.38747537062,0.4317810105799999,0.51171765554,0.5522624577,0.57958702627,0.725503617491,0.9223877995646,1.093529538276,1.2807388430295,1.4634876837645,1.6662813875112,3.8552,5.1592,6.5389,5.9395,6.9739,8.3788,10.853
Li,1.2091222e-10,1.3350905e-10,1.5572733e-10,1.4579758e-10,1.2487374e-10,7.3353892e-11,9.2641051e-12,3.7787123e-10,5.8147236e-08,7.1971504e-09,1.7642005e-09,1.4656797e-09,7.8654611e-10,3.2627198e-10,1.2846063e-10,6.338e-10,3.7582e-13,5.8331e-13,8.4699e-11,9.1222e-13,1.1167e-12,6.6777e-12
Be,4.8812399e-12,5.6262053e-13,5.1079388e-13,8.5689187e-14,4.5345065e-13,1.4920014e-13,6.9413476e-14,1.9584555e-10,3.3954646e-09,2.257986e-08,5.9248531e-09,5.3063318e-09,2.6496727e-09,1.0060092e-09,4.0447928e-10,2.3296e-17,9.0582e-16,9.3239e-17,1.4332e-23,2.0522000000000003e-25,0.0,4.0605e-16
B,3.384325e-27,1.4793269999999998e-26,3.1391580000000003e-27,2.1030214e-28,1.5603310000000002e-28,8.434366399999998e-29,6.125329299999998e-29,4.3182224e-26,3.9122337e-20,4.633160000000001e-24,7.4917006e-25,1.0835241e-24,4.4947476e-20,2.5814806e-37,1.4503662e-19,6.2594e-11,3.2776e-11,3.6005e-11,1.2698e-11,4.1846e-11,1.2338e-11,9.0248e-12
C,0.000254830734822,0.0037338441791946,0.0116168806762167,0.0231467195592957,0.029689588127027,0.035702868481289,0.0484424882533109,0.04921945574757,0.023957443676802,0.0074999046961489,0.005496490972441,0.0038471826931349,0.0031932886382286,0.0029790071374384,0.0023224657990849,0.10739,0.085015,0.12954,0.12817,0.21528,0.12059,0.073948
N,5.5718870147e-06,2.3013410197e-05,4.4525690649e-05,5.958874492e-05,7.103836569499999e-05,7.813260567900001e-05,8.1423372628e-05,5.8361059472e-05,8.78240129595e-05,0.01805374478312,0.02634042667381,0.02241778598678,0.0240514623063399,0.02796229620256,0.0338848935625,0.0090773,0.0035763,0.0044707,0.01286,0.0092051,0.0061929,0.0086901
O,2.4909706353e-05,0.000123421184624,0.00031608395172,0.000479370785561,0.000537803651681,0.000579572041302,0.000705205061564,0.00077636110113,0.000522182191429,0.0005783944030943,0.0007999335659795,0.0006513333169876,0.0006109250492835,0.0005915777473762,0.0008803065911296,0.50631,0.29403,0.42246,2.1827,3.8182,5.3283,8.3729
