M,1.0,1.25,1.5,1.75,1.9,2.1,2.25,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,13.0,15.0,20.0,25.0,30.0,40.0,60.0,80.0,120.0
H,0.3031,0.4647,0.6217,0.7953,0.8979,1.025,1.113,1.259,1.534,1.904,2.242,2.484,2.708,3.036,3.279,6.176001964,6.904002907,8.598005910000001,10.140007387,5.196008865,11.690011819999999,16.77001773,24.43002365,34.78003549
He,0.1166349,0.18021299999999998,0.23839370000000001,0.3070269,0.3469256,0.4086124,0.45699069999999997,0.5414685,0.7120453,0.780536,0.8766925,1.087007141,1.3220019870000002,1.478002152,1.69400181,4.608353999999999,4.980381100000001,7.0684505,8.111523,2.609339,7.0337215,13.6209777,24.391261,45.981674999999996
Li,9.244e-10,1.209e-09,1.299e-09,1.324e-09,1.417e-09,1.537e-09,1.756e-09,1.753e-09,1.818e-10,2.888e-09,4.394e-08,5.051e-09,2.388e-10,4.568e-10,1.924e-10,3.5024e-10,5.185e-10,1.09654e-09,1.3851500000000001e-09,1.6728999999999999e-09,2.3027000000000003e-09,3.6281e-09,4.5043e-09,6.7836e-09
Be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.726e-12,9.811e-12,2.288e-11,3.063e-11,3.605e-11,4.646e-11,6.353e-11,7.44e-11,1.121e-10
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.381e-09,3.7763e-09,4.7283e-09,5.6906e-09,4.9426e-09,8.6523e-09,1.22628e-08,1.52833e-08,2.2028700000000002e-08
C,0.00044993999999999996,0.0006100700000000001,0.0009796800000000001,0.0038542800000000003,0.00610954,0.01124871,0.01585127,0.022497450000000002,0.03965274,0.02841693,0.0220127,0.0072511,0.004790699999999999,0.0065452,0.0052074999999999995,0.121372,0.2346188,0.4084536,0.6437748,0.0072128,0.0157682,0.083115,0.190013,0.9342889999999999
O,0.001624473,0.0024946950000000003,0.003330173,0.004319671000000001,0.0049101349999999995,0.005649001999999999,0.006189275,0.00686324,0.008296060000000001,0.009987800000000002,0.01176082,0.0128736426,0.012016640200000001,0.0132026968,0.011645057,0.25822028999999996,0.67300441,1.2833953200000001,2.5553180099999997,0.02438233,0.051121,0.07953816999999999,0.12601414,0.28076955000000003
F,6.845e-08,1.054e-07,1.494e-07,3.31e-07,5.158e-07,1.172e-06,2.133e-06,4.013e-06,1.185e-05,6.47e-06,3.494e-06,2.271e-06,1.07e-06,8.505e-07,4.08e-07,1.621e-06,1.791e-06,2.501e-06,4.498e-06,1.314e-06,2.743e-06,4.424e-06,5.59e-06,8.411e-06
Ne,0.0002966841,0.000455744,0.000614192,0.000880054,0.001072581,0.0015350580000000002,0.002068801,0.002998602,0.005896772999999999,0.003746153,0.0031347500000000004,0.0042437889999999995,0.005084875799999999,0.004618205,0.0045415995,0.04756056,0.1230732,0.4364809,0.7080285000000001,0.00424072,0.01002023,0.01813599,0.03079279,0.06504296
Na,5.824e-06,9.125e-06,1.313e-05,1.988e-05,2.419e-05,3.263e-05,4.107e-05,5.708e-05,0.0001047,6.951e-05,6.755e-05,9.353e-05,0.0001194,0.0001171,0.000112,0.0007652,0.001778,0.005367,0.01326,0.0001831,0.0006392,0.001504,0.003094,0.005991
Mg,0.00011178,0.0001718,0.00022908,0.00029456,0.00033358000000000004,0.00038783,0.00042976,0.00050783,0.0007525,0.000922,0.0010154,0.0015112,0.0019076,0.0018974999999999999,0.0020128,0.021727999999999997,0.040681,0.12526500000000002,0.12799,0.0030089,0.007182000000000001,0.011659,0.0185233,0.030154
Al,9.832e-06,1.511e-05,2.022e-05,2.632e-05,3e-05,3.518e-05,3.909e-05,4.561e-05,6.014e-05,7.532e-05,8.699e-05,0.0001076,0.0001267,0.0001292,0.0001382,0.001823,0.003489,0.009913,0.01234,0.0002025,0.0005366,0.001038,0.001981,0.003899
Si,0.00012038700000000001,0.00018504,0.000246769,0.00031711,0.00035871,0.00041467,0.00045521,0.00052358,0.00065971,0.00078525,0.0009124500000000001,0.00106503,0.00122225,0.00135088,0.0014874,0.06294999999999999,0.10999300000000001,0.135343,0.148712,0.0032491,0.0077943,0.012779,0.020540700000000002,0.033913
P,1.381e-06,2.123e-06,2.832e-06,3.641e-06,4.121e-06,4.77e-06,5.245e-06,6.056e-06,7.802e-06,9.415e-06,1.091e-05,1.372e-05,1.64e-05,1.765e-05,1.954e-05,0.0003664,0.0006935,0.0009602,0.001302,2.017e-05,4.839e-05,7.948e-05,0.0001284,0.0002142
S,9.92458e-05,0.0001524687,0.000203389,0.000261395,0.000295612,0.000341518,0.000374829,0.000430491,0.000538954,0.000638495,0.000739583,0.000847229,0.0009560629999999999,0.001070243,0.001178214,0.0238602129,0.0412887606,0.040406741999999995,0.052672763,0.0014368524,0.0034474133,0.005652407999999999,0.009079746999999999,0.014985762000000001
Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001231,0.00022698,0.0002592,0.0005525,2.8403999999999998e-05,6.815e-05,0.00011229,0.00018299,0.00030985
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044757019,0.0073654684,0.006961060799999999,0.008831215,0.00030974395,0.0007430014,0.0012174303,0.001952333,0.0032154894
K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3265e-05,9.46132e-05,0.0001031611,0.00017866,1.061541e-05,2.546119e-05,4.220601e-05,6.95947e-05,0.0001193376
Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00362795773,0.00550566686,0.0052379837,0.0054849406,0.00029805087,0.0007150718,0.0011721877599999999,0.0018795372399999998,0.0031001851
Sc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.337e-07,1.107e-06,2.863e-06,7.079e-06,1.609e-07,3.86e-07,6.415e-07,1.063e-06,1.87e-06
Ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103997,0.000118115,0.00013187,0.000166615,1.39071e-05,3.3366e-05,5.4723e-05,8.7947e-05,0.00014533200000000002
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.185609999999999e-06,1.2572510000000001e-05,1.376859e-05,1.1681300000000001e-05,1.098693e-06,2.635461e-06,4.34355e-06,7.019739999999999e-06,1.1617400000000002e-05
Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006977550000000001,0.000958045,0.000983965,0.00087839,5.7526e-05,0.000137995,0.00022623199999999998,0.000363375,0.00059964
Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003127,0.0004832,0.0005064,0.0003761,3.747e-05,8.99e-05,0.0001496,0.0002467,0.0004127
