M,1.0,1.25,1.5,1.75,1.9,2.1,2.25,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,13.0,15.0,20.0,25.0,30.0,40.0,60.0,80.0,120.0
Mrem,0.61,0.642,0.628,0.63,0.64,0.65,0.664,0.671,0.731,0.814,0.852,0.872,0.905,0.932,0.977,1.785,2.019,2.24,2.721,24.87,24.21,33.51,36.65,44.68
H,0.2838,0.4402,0.631,0.8003,0.894,1.031,1.087,1.219,1.538,1.916,2.193,2.449,2.636,2.989,3.205,5.6600007202,6.287001347,7.768003751999999,9.28000469,2.3350056279999998,9.597007503999999,13.95001126,21.89001502,30.0300228
He,0.1047224,0.16519050000000002,0.2356816,0.3094189,0.3517151,0.40059439999999996,0.46766589999999997,0.5646492,0.679844,0.73438735,0.90912506,1.114003128,1.37400177,1.512001857,1.747001449,4.328289900000001,4.6823091,6.602359900000001,7.7104108,1.1661468,5.5244699,11.0506696,19.960984500000002,43.421407
Li,4.934e-10,6.325e-10,6.527e-10,7.578e-10,7.383e-10,8.652e-10,8.752e-10,6.139e-10,2.45e-11,2.164e-08,1.304e-08,8.976e-10,2.794e-11,7.559e-11,2.454e-11,1.64106e-10,3.09159e-10,4.4568e-10,5.1165e-10,5.357e-10,1.13253e-09,1.249627e-08,9.74185e-09,2.1462000000000003e-09
Be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.561e-12,1.76e-12,3.994e-12,6.047e-12,7.159e-12,9.306e-12,1.12e-11,1.408e-11,2.124e-11
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573500000000001e-10,8.3941e-10,1.03169e-09,1.22895e-09,7.5594e-10,1.8068e-09,2.42484e-09,3.0328e-09,4.5854e-09
C,0.00020073499999999998,0.00044643,0.0022064100000000002,0.006015889999999999,0.009331579999999999,0.012394170000000001,0.02385448,0.03498762,0.03907645,0.0247804,0.010916,0.0060904999999999996,0.0058754,0.0060663,0.0050164,0.2004347,0.3059607,0.4979814,0.7181625,0.00164748,0.0061693,0.3824896,0.6762941,0.9217135000000001
N,0.000136131,0.0002543076,0.0003971828,0.000554364,0.0006368012000000001,0.0006860174,0.0008018312999999999,0.0009885767000000001,0.001217751,0.0016480505399999999,0.023660422900000002,0.045790844,0.06564136500000001,0.048641132000000004,0.054031555,0.0296941,0.0372786,0.052581499999999996,0.0408367,0.0029444882,0.019601655,0.035112441,0.068673707,0.140706423
O,0.000745785,0.0011692949999999999,0.001707367,0.002266591,0.002564629,0.002952003,0.0032527190000000003,0.003616589,0.004374779,0.005266704,0.006078061,0.0061135665,0.0051226346,0.005593419099999999,0.0038472811,0.63961773,1.2122771,2.0174567,3.4067373,0.006599699999999999,0.02336222,0.08390246000000001,0.15811886,0.23274521
F,3.132e-08,5.196e-08,1.181e-07,3.313e-07,6.977e-07,1.15e-06,4.132e-06,8.807e-06,1.15e-05,3.363e-06,2.562e-06,9.172e-07,6.36e-07,5.114e-07,2.267e-07,7.777e-06,4.112e-05,0.0001283,0.0001165,1.811e-07,5.655e-07,2.251e-06,2.485e-06,4.183e-06
Ne,0.00013662290000000002,0.00021541429999999997,0.0003397809,0.0005351645,0.0007546079999999999,0.00102219,0.00234118,0.004206637,0.004330998,0.0019624200000000003,0.002101156,0.0030447380999999996,0.0037828903000000002,0.0027896349,0.0026764950999999997,0.061366500000000004,0.11016150000000001,0.3661481,0.5614929,0.000614899,0.002593809,0.01002749,0.01632163,0.02626482
Na,2.789e-06,4.45e-06,7.248e-06,1.141e-05,1.465e-05,1.766e-05,3.843e-05,7.699e-05,5.893e-05,3.553e-05,4.659e-05,6.676e-05,9.554e-05,7.368e-05,4.45e-05,0.0006383,0.001211,0.00322,0.006216,4.02e-05,0.0002405,0.0005234,0.001042,0.002246
Mg,5.1515e-05,8.0298e-05,0.00011519,0.00014835,0.00016793,0.00019491000000000002,0.00023317,0.00031864,0.0005493,0.0005837,0.0007973,0.0011484,0.0018433,0.0013155,0.00148681,0.021214,0.035703,0.100244,0.115648,0.00057505,0.002464,0.004044300000000001,0.006724099999999999,0.0113509
Al,4.533e-06,7.099e-06,1.032e-05,1.348e-05,1.536e-05,1.786e-05,2.019e-05,2.416e-05,3.413e-05,4.061e-05,4.673e-05,5.969e-05,8.133e-05,7.058e-05,9.54e-05,0.001434,0.002612,0.006654,0.00914,3.519e-05,0.0001755,0.0004056,0.000783,0.001805
Si,5.5491e-05,8.6513e-05,0.000124094,0.00015939100000000002,0.000179354,0.000206512,0.000226221,0.000261557,0.00032776,0.00039244999999999997,0.0004656,0.0005476900000000001,0.00064174,0.00068793,0.00076012,0.0868684,0.113711,0.158141,0.19453800000000002,0.00074744,0.0032238999999999996,0.0054144,0.0090763,0.0158319
