S,2.95076e-06,5.59022e-06,8.03901e-06,1.035744e-05,1.1608159999999999e-05,1.326971e-05,1.449119e-05,1.65859e-05,2.0762000000000002e-05,2.5026500000000002e-05,2.94847e-05,3.40028e-05,3.84184e-05,4.29971e-05,4.75389e-05,0.03124642816,0.11992099208000001,0.057404656899999996,0.0518032386,1.3430912e-05,6.407207e-05,8.477080999999999e-05,0.00011507681,0.00022654079
Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.321e-05,0.0005836999999999999,0.00013119,0.00015485000000000002,1.6026e-07,7.701e-07,1.0393e-06,1.4575e-06,3.1229999999999996e-06
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673183142,0.0339760537,0.01118983468,0.00953896517,2.8937847999999996e-06,1.3797746999999999e-05,1.8228995e-05,2.4700797999999997e-05,4.835161e-05
K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.864903e-05,0.0009969052,7.903455e-05,8.423609999999999e-05,5.99738e-08,2.892515e-07,3.90904e-07,5.50947e-07,1.17141e-06
Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040870446,0.03695937631,0.0098894839,0.00815008619,2.7847097000000002e-06,1.32888392e-05,1.75673152e-05,2.3828711e-05,4.6846038e-05
Sc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721e-07,3.882e-06,4.439e-07,5.293e-07,9.249e-10,4.515e-09,6.708e-09,9.422e-09,2.526e-08
Ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85629e-05,0.0001478697,9.39598e-05,9.93783e-05,1.20883e-07,5.7742e-07,7.7236e-07,1.04098e-06,2.0711999999999998e-06
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.643044e-06,7.6035370000000005e-06,4.048309e-06,2.46259e-06,6.15306e-09,2.937177e-08,3.897466e-08,5.26378e-08,1.033486e-07
Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005754718,0.0007709537,0.0007175729000000001,0.0005636281,3.2217699999999996e-07,1.53716e-06,2.03253e-06,2.75787e-06,5.423500000000001e-06
Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001479,0.0002102,0.0001841,0.0001046,2.1e-07,1.005e-06,1.33e-06,1.808e-06,3.537e-06
Fe,6.40044e-06,1.212268e-05,1.73922e-05,2.23219e-05,2.50176e-05,2.83739e-05,3.0947699999999995e-05,3.5104799999999996e-05,4.4497000000000004e-05,5.36534e-05,6.30513e-05,7.28468e-05,8.210260000000001e-05,9.18163e-05,0.00010106619999999998,0.07345238100000001,0.074305994,0.073844328,0.073358703,2.5066240000000003e-05,0.00011954959999999999,0.0001580954,0.000214484,0.000421243
Co,1.737e-08,3.621e-08,6.053e-08,9.911e-08,1.311e-07,2.228e-07,3.053e-07,4.056e-07,3.049e-07,2.907e-07,3.348e-07,3.567e-07,3.768e-07,3.733e-07,3.868e-07,0.0001258,0.0001039,0.0001167,0.0001151,8.305e-08,4.002e-07,5.483e-07,8.036e-07,1.93e-06
Ni,3.7691799999999996e-07,7.23994e-07,1.060341e-06,1.401566e-06,1.5642842e-06,1.8730124e-06,2.1280394e-06,2.73998592e-06,3.2036198e-06,3.8188625e-06,4.6371574e-06,5.2742109e-06,6.1101147e-06,6.692005113e-06,7.41407445e-06,0.006421433999999999,0.006537922000000001,0.006496911,0.006437826,1.384e-06,6.60695e-06,8.7798e-06,1.19561e-05,2.41087e-05
Cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325e-06,1.3239e-05,5.515e-06,5.897e-06,1.4591000000000001e-08,7.22e-08,1.2009e-07,1.6419e-07,5.012e-07
Zn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4431449999999998e-05,3.4662783e-05,2.70563e-05,2.988411e-05,3.40652e-08,1.65269e-07,2.52984e-07,3.16398e-07,7.35889e-07
Other,0.004262274449799985,0.001469589706900365,0.00278583603329996,0.0049802896376001105,0.005835227065900117,0.008889167919200247,0.006026172781190109,0.0020645478730800804,0.004266859252199495,0.008663718057499992,0.0025405293275997387,0.00468772388509997,0.007872589719499778,0.003980746262087109,0.003410537652710488,0.0007033068697452904,0.0004157307195882254,0.0,0.00032476734676478713,0.003457635805212078,0.0,0.0022648358195240803,0.0025612610222083276,0.0005651138728239857
