M,1.0,1.25,1.5,1.75,1.9,2.1,2.25,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,13.0,15.0,20.0,25.0,30.0,40.0,60.0,80.0,120.0
Mrem,0.5696,0.5853,0.6143,0.6241,0.6343,0.6458,0.6565,0.663,0.6872,0.7388,0.8111,0.8559,0.882,0.903,0.9372,1.773,1.909,2.089,2.258,10.97,14.01,17.69,23.32,27.35
H,0.2966,0.4579,0.6129,0.7802,0.8778,1.003,1.093,1.244,1.529,1.856,2.186,2.436,2.676,2.952,3.197,5.681001978,6.297002458,7.785003945,9.282004931,10.580005917,13.490007893,19.18001191,24.100015950000003,35.25002455
He,0.1271352,0.1967269,0.2593032,0.32762399999999997,0.3669225,0.425106,0.4697886,0.553064,0.722832,0.8382177,0.9387916,1.13004266,1.35201644,1.546004299,1.7630029509999998,4.4023213000000005,4.9073433,6.8984033,8.319469300000002,8.0765314,11.9606615,21.8709358,30.371108,53.961531
Li,1.589e-09,9.229e-10,2.108e-09,2.24e-09,8.2e-10,2.129e-09,2.946e-09,3.165e-09,1.235e-09,5.6e-10,1.762e-09,5.685e-09,3.266e-09,2.949e-09,1.696e-09,6.289799999999999e-10,7.955e-10,1.37502e-09,1.788e-09,2.1708e-09,3.0515e-09,4.6847e-09,5.5974000000000005e-09,8.5557e-09
Be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594e-11,1.851e-11,4.419e-11,5.615e-11,6.682e-11,8.665e-11,1.27e-10,1.375e-10,2.1e-10
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4576e-09,7.2022e-09,8.9309e-09,1.07123e-08,1.2419e-08,1.63036e-08,2.42694e-08,2.9645000000000002e-08,4.4549000000000004e-08
C,0.0007806,0.00107366,0.00147492,0.00294749,0.0038199799999999997,0.00587288,0.00752155,0.0138015,0.027566999999999998,0.027812,0.0203406,0.0126491,0.010103000000000001,0.007469300000000001,0.005783,0.2002932,0.2709826,0.641863,0.892901,0.12035299999999999,0.191276,0.636377,1.313963,2.016378
N,0.0004512112,0.000853202,0.001282394,0.001730662,0.001939865,0.002298124,0.0025433509999999997,0.003025683,0.003952146,0.004913484,0.005829363,0.0183306987,0.0278205711,0.042710881,0.045141041,0.03527101,0.03843255,0.052402199999999996,0.06839091,0.0811006,0.12341375,0.21932135,0.30272691,0.52354178
O,0.002782456,0.00429508,0.005725023,0.00730968,0.008235010000000001,0.00940922,0.010275049999999999,0.01159608,0.01413209,0.01684987,0.01971126,0.021864035,0.022380523,0.0241459143,0.023694688000000002,0.6010320899999999,1.02832372,1.70931371,2.86376863,0.08398142,0.10409039,0.17454791,0.27578099,0.35929933
