M,1.00,1.25,1.50,1.75,1.90,2.10,2.25,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00
Mrem,0.577,0.600,0.633,0.636,0.640,0.644,0.652,0.663,0.694,0.766,0.836,0.861,0.886,0.907,0.948
H,-0.008729696299999999,-0.014400541999999999,-0.017439305999999998,-0.025933086999999994,-0.030868231999999992,-0.04785442399999999,-0.06493234599999999,-0.09563481799999998,-0.16573237999999998,-0.11129962999999998,-0.09016656899999999,-0.19856166999999997,-0.32475162,-0.3500514,-0.44541073
He,0.008717207040000001,0.014368035429999999,0.01713157446,0.02274110814,0.02541648316,0.03704192548,0.04917347228,0.07273613946,0.12353504322,0.08287816804,0.06922756244,0.1579783407503,0.272043067476,0.3054524719365,0.4047518001662
Li,1.3541179e-10,-3.3100189e-12,-3.1797842e-10,-7.5436413e-10,-9.3291497e-10,-1.1785444e-09,-1.2246315e-09,-1.6736913e-09,-4.1197179e-09,-2.2122584e-09,3.8038298e-08,-1.7368045e-09,-7.4353985e-09,-8.1109572e-09,-9.2315497e-09
Be,2.5793469e-12,1.6678126e-11,8.8152185e-12,2.9848669e-13,7.7470729e-12,4.9264078e-12,8.3094332e-14,2.5979439e-14,4.3910828e-14,3.3246551e-11,4.1703845e-09,7.9647631e-09,4.2515502e-10,7.2887762e-10,2.712835e-10
B,1.7172822e-23,5.0179773000000005e-27,4.9783788000000005e-26,6.369409e-26,5.3999667e-27,6.5738999e-27,1.2064626e-27,3.5580063e-28,3.5028999999999997e-29,5.0028715e-27,1.5877569e-24,1.6235207e-24,1.1655473999999999e-25,3.8932021e-25,1.4850971e-25
C,-6.93975855e-05,-0.00018803457,-8.4813637244271e-05,0.0024862071467175798,0.00456284144215634,0.009461715418559,0.0138928599134991,0.0202463928741958,0.036817484190589,0.025063774203127,0.018126410315749998,0.002782905404362,-0.000260956305473,0.0009055628960532,-0.0009956315662005
N,8.478541038e-05,0.00022735662984000002,0.00039182850066,0.000570233103,0.000632574929,0.000775032055,0.0008502585231000001,0.001088916878,0.0014448327037,0.0018104100849,0.0020835860059999997,0.036593663364900005,0.0536221277581,0.045962580756300005,0.0476460777592
O,-3.41843623e-06,-7.722605230000001e-06,-7.1101817e-06,3.17256657e-05,6.01850903e-05,4.3854359e-05,3.72349467e-05,-0.0002083897415,-0.0005806949073000001,-0.0005366907716,-0.000417499689,-0.001131905096,-0.003824554207,-0.0044788040789999995,-0.007806751809
F,-1.235847e-10,4.9176663e-11,8.8490424e-09,1.5037197e-07,3.1155611e-07,9.3588426e-07,1.8743947e-06,3.7148011e-06,1.1480713e-05,6.0268967e-06,2.9815553e-06,1.6808134e-06,4.0301308e-07,1.0590907e-07,-4.1102163e-07
Ne,-1.627603265e-07,-4.17152476e-07,5.660988763799999e-06,9.815843666800001e-05,0.000188283180035646,0.000513178668894,0.00094715857248,0.0017096590344,0.004278600964,0.0018282247616000001,0.0009145596561000001,0.0016898078741,0.0021967629714,0.0013949048757000001,0.0009954287486
Na,1.6975673e-07,4.3639375e-07,1.5375972e-06,4.9941164e-06,7.3518604e-06,1.316459e-05,1.9706646e-05,3.2528063e-05,7.3897449e-05,3.2963366000063125e-05,2.5254758094676836e-05,4.4888560227132e-05,6.4443709993864e-05,5.5708807303596e-05,4.447273714951e-05
Mg,-3.446985499999998e-10,-1.5425027099999995e-09,-2.8332578999999998e-08,1.1132942599999999e-07,5.62482452e-07,3.03851635e-06,7.46244407e-06,2.238589564e-05,0.0001430589324,0.000199558725,0.00017920583500000001,0.000549557477,0.0008204377929999999,0.000683662661,0.0006777800799999999
Al,9.0195312e-10,2.8894659599999997e-09,9.3714776e-08,4.96031361e-07,8.046282140000001e-07,1.4482200499999998e-06,2.05883196e-06,3.010233066e-06,6.626776427000001e-06,1.1942867910000001e-05,1.359298103e-05,2.43597197e-05,3.87857873e-05,2.97677816e-05,4.2315048e-05
Si,-3.578861643e-10,-9.23137159e-11,1.992975720068064e-08,3.7180143915130315e-08,6.963364254907832e-08,1.8595895213499002e-07,3.3715787501365486e-07,7.17502200224745e-07,3.3061060663236223e-06,7.0609518716066995e-06,1.1819858318546e-05,2.9214465062346e-05,5.1144455916287e-05,4.3578902521779996e-05,4.9555967513854e-05
P,1.8189894e-12,3.4106051e-12,4.2837200000017377e-10,3.0693172000038624e-09,5.761648900012529e-09,1.5015758006799404e-08,2.6550879000233237e-08,5.616175300082322e-08,2.7078886001182553e-07,4.857165501714483e-07,5.757592608471614e-07,1.8329674037940727e-06,2.9682833035525612e-06,2.650004725610239e-06,3.0444244127420543e-06
S,-1.3130829748838222e-10,1.824673725254135e-11,1.2992537607e-08,-1.4848785430000002e-08,-3.300396577e-08,-9.369112859999999e-08,-1.719937303e-07,-4.2931445509999995e-07,-2.043631564e-06,-2.87448299e-06,-2.688341459e-06,-6.222828319e-06,-8.74643668e-06,-7.01452758e-06,-6.7498168719999995e-06
Fe,4.4127545941741803e-10,-2.997921943120722e-10,3.078191594395e-08,6.519133819000004e-09,6.677391929999989e-09,1.1322957999999993e-08,1.4759802499999708e-08,-1.305379930000002e-07,-2.3480833599999973e-06,-5.762917069999998e-06,-6.419793479999998e-06,-1.746426334e-05,-2.567750735e-05,-2.152592735e-05,-2.0983436480000003e-05
