M,1.3,1.5,2.0,2.5,3.0,4.0,5.0,6.0,13.0,15.0,20.0,25.0,30.0,40.0,60.0,80.0,120.0
Mrem,0.6506,0.6635,0.6824,0.7368,0.8221,0.8854,0.9596,1.063,1.908,2.029,2.452,2.653,27.99,30.53,47.5,63.05,87.06
H,0.4646,0.5904,0.9217,1.282,1.598,2.162,2.702,3.24,5.5220004053,6.2090021459999996,7.843002851,9.52600357,1.355001928,6.243003562,7.970005398,10.320011410000001,17.970017159999998
He,0.1815,0.239,0.3807,0.4693,0.5704,0.9412,1.326,1.688,4.1082031,4.7372123,6.1952414000000005,7.4172228,0.6495167199999999,3.20508198,4.4751506999999995,6.5092054,14.5406594
Li,2e-30,2e-30,2e-30,2e-30,2e-30,2e-30,2e-30,2e-30,4.80857e-10,4.4427e-10,2.1772e-10,1.7523800000000001e-09,2.29767e-10,9.59136e-09,8.088690000000001e-09,4.92206e-09,1.26644e-09
Be,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,2.951e-14,1.285e-13,1.603e-13,1.949e-13,1.037e-13,1.852e-13,2.768e-13,5.804e-13,8.771e-13
B,2e-30,2e-30,2e-30,2e-30,2e-30,2e-30,2e-30,2e-30,2.70317e-11,2.99716e-11,3.58773e-11,4.0456e-11,3.3252e-12,6.0069e-12,7.920999999999999e-12,2.4616e-11,1.31844e-10
C,0.002714143,0.006082483,0.01310202,0.010032656000000001,0.0074174,0.008619469999999999,0.00903895,0.0050961,0.2309643,0.3242767,0.480003,0.7547,0.00071411,0.006618,0.022334999999999997,0.064605,0.27293300000000004
N,3.687883e-05,5.183579e-05,8.420607e-05,9.15108e-05,0.00011665278000000001,0.00025476708,0.00043988105,0.00131507286,0.031873399999999996,0.036363599999999996,0.0501493,0.00627573,0.0004708117,0.0091461762,0.0150002865,0.021750424499999997,0.030290658800000002
O,0.0003562212,0.0005276564,0.0008479057000000001,0.00095628,0.0010731446,0.0013903286000000001,0.0017038675000000001,0.0018812622,0.8982766999999999,1.1376318,2.2806019,3.5816365500000003,0.00034243450000000003,0.003773482,0.013576911,0.035009992000000004,0.122113812
F,2.162e-07,6.497e-07,1.717e-06,1.273e-06,6.905e-07,3.17e-07,1.058e-07,3.532e-08,2.771e-05,7.695e-05,0.0001011,9.085e-05,3.841e-09,2.709e-08,3.152e-08,4.142e-08,7.098e-08
Ne,0.00013675122,0.0003548762,0.0009469968,0.0005674364000000001,0.000354947,0.0003738551,0.0003719331,0.0003720953,0.073888,0.0725602,0.2905802,0.6102876,2.174267e-05,0.0001141994,0.000191517,0.000299436,0.0008728200000000001
Na,1.078e-06,2.626e-06,7.858e-06,5.936e-06,5.004e-06,1.442e-05,2.515e-05,3.544e-05,0.0003042,0.0003134,0.001482,0.003178,3.412e-06,1.639e-05,2.177e-05,2.924e-05,5.083e-05
Mg,2.7655000000000002e-05,4.0427000000000004e-05,8.553e-05,9.422e-05,0.00010766,0.00015578,0.00020223,0.00022061999999999998,0.023382200000000002,0.022673,0.08139400000000001,0.123484,2.2103999999999997e-05,0.000104969,0.000138866,0.00018833,0.00037347
Al,1.024e-06,1.421e-06,3.158e-06,5.509e-06,3.972e-06,4.874e-06,6.486e-06,7.978e-06,0.0008321,0.0009675,0.003233,0.00554,2.228e-06,1.157e-05,1.785e-05,2.887e-05,7.49e-05
Si,3.19546e-05,4.123e-05,6.53737e-05,8.8971e-05,0.000110894,0.00015800500000000002,0.000203303,0.000245256,0.07644340000000001,0.1524209,0.160532,0.16708499999999998,3.1446000000000004e-05,0.00014971100000000002,0.000198016,0.00026931,0.00053668
P,1.394e-07,2.227e-07,3.252e-07,4.464e-07,6.276e-07,8.152e-07,9.861e-07,9.392e-07,0.0001807,0.0003607,0.0005025,0.0006752,1.074e-07,5.125e-07,6.954e-07,9.408e-07,1.963e-06
S,1.6565841999999998e-05,2.132505e-05,3.3556743e-05,4.4952095e-05,5.557256e-05,7.940381e-05,0.00010295594,0.00012597941,0.03153223103,0.12206715139999999,0.0581527589,0.0525268297,1.2680946e-05,6.029743e-05,7.945662000000001e-05,0.00010734688999999999,0.00020954697
Cl,7.363999999999999e-08,9.788e-08,1.6e-07,2.0351999999999999e-07,2.4851e-07,3.5096e-07,4.584e-07,5.618000000000001e-07,7.455999999999999e-05,0.0005964,0.00013329,0.00015542,1.5143e-07,7.246e-07,9.724e-07,1.357e-06,2.888e-06
Ar,3.952373e-06,5.072634999999999e-06,7.956149e-06,1.0685688e-05,1.3235591e-05,1.894591e-05,2.45923e-05,3.009419e-05,0.00680063007,0.03441008843,0.011340933670000001,0.00967826119,2.7339414e-06,1.2985526e-05,1.709368e-05,2.305434e-05,4.471858e-05
K,5.57562e-08,7.40068e-08,1.198217e-07,1.5529400000000001e-07,1.881237e-07,2.678927e-07,3.468224e-07,4.1668150000000004e-07,8.938154e-05,0.0010099053,8.016842e-05,8.497413e-05,5.6639400000000004e-08,2.721158e-07,3.65345e-07,5.12377e-07,1.08231e-06
Ca,2.8212829e-06,3.6199140000000002e-06,5.6815087999999995e-06,7.6289027e-06,9.445221999999999e-06,1.3520707000000002e-05,1.7555925e-05,2.1502205e-05,0.00609719194,0.03719222512,0.01000408962,0.00829324964,2.6315087e-06,1.25023133e-05,1.64687048e-05,2.2241229e-05,4.3327547000000003e-05
Sc,7.555e-10,1.111e-09,1.878e-09,2.482e-09,3.141e-09,4.435e-09,5.495e-09,5.64e-09,2.818e-07,4.007e-06,4.414e-07,5.273e-07,8.732e-10,4.246e-09,6.255e-09,8.756e-09,2.34e-08
Ti,4.6025000000000004e-08,6.1636e-08,9.449e-08,1.22818e-07,1.53748e-07,2.1536e-07,2.7798e-07,3.3541999999999997e-07,8.89029e-05,0.0001493525,9.47901e-05,9.99155e-05,1.1420300000000001e-07,5.434099999999999e-07,7.2373e-07,9.716e-07,1.9158e-06
V,5.6194999999999995e-09,7.29918e-09,1.1366589999999998e-08,1.515623e-08,1.892523e-08,2.6844889999999998e-08,3.487417e-08,4.2672999999999994e-08,3.660077e-06,7.93826e-06,4.009863e-06,2.40184e-06,5.81223e-09,2.763754e-08,3.6518770000000004e-08,4.91293e-08,9.55299e-08
