M,1.00,1.25,1.50,1.75,1.90,2.10,2.25,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00,13.0,15.0,18.0,20.0,25.0,30.0,40.0
Mrem,0.577,0.6,0.633,0.636,0.64,0.644,0.652,0.663,0.694,0.766,0.836,0.861,0.886,0.907,0.948,1.606,1.5,1.901,1.67,1.734,2.362,2.552
H,0.30307159,0.46473736,0.62166309,0.79525018,0.89794147,1.0254403,1.1130402,1.2585208,1.5341545,1.9040931,2.2422068,2.4839659,2.7079306,3.0357342,3.2787342,6.2798,6.973,7.7692,8.511,8.0767,9.5391,7.3878
He,0.11665656564,0.18023596543,0.23837600946,0.30701828014,0.34695177016,0.40859502148,0.45696395028,0.54151767446,0.71200181322,0.78056675004,0.87664840944,1.0866155407503,1.321896887476,1.4775434519365,1.6939761101662,4.1485,5.0782,5.5114,6.9174,7.1286,8.1095,6.6475
Li,9.2442448e-10,1.2091477e-09,1.2992691e-09,1.3236388e-09,1.4174365e-09,1.5374262e-09,1.7562263e-09,1.7529974e-09,1.8184354e-10,2.8876901e-09,4.3940364e-08,5.0513269e-09,2.3879881e-10,4.5676762e-10,1.9239274e-10,2.424e-11,3.4651e-13,2.8027e-11,2.7446e-12,1.6802e-13,6.4259e-13,2.9268e-12
Be,2.5793469e-12,1.6678126e-11,8.8152185e-12,2.9848669e-13,7.7470729e-12,4.9264078e-12,8.3094332e-14,2.5979439e-14,4.3910828e-14,3.3246551e-11,4.1703845e-09,7.9647631e-09,4.2515502e-10,7.2887762e-10,2.712835e-10,6.1139e-17,6.1993e-17,3.8147e-18,3.1346e-16,1.337e-19,2.154e-16,3.7191999999999997e-22
B,1.7172822e-23,5.0179773000000005e-27,4.9783788000000005e-26,6.369409e-26,5.3999667e-27,6.5738999e-27,1.2064626e-27,3.5580063e-28,3.5028999999999997e-29,5.0028715e-27,1.5877569e-24,1.6235207e-24,1.1655474e-25,3.8932021e-25,1.4850971e-25,3.1273e-10,3.9765e-10,3.3898e-10,2.6567e-08,1.8751e-10,4.5971e-10,1.971e-11
C,0.000449952045,0.000610038138,0.0009797027417557,0.0038540053157175,0.0061099069591563,0.011249441171559,0.0158549420084991,0.0225019317761957,0.039648889284589,0.028420698788127,0.02201131161575,0.007251038504362,0.004790409424527,0.0065450728060532,0.0052074638037995,0.096747,0.07879,0.14953,0.16173,0.14164,0.21212,0.51791
N,0.00027250373637,0.0005158190559,0.00077659672195,0.00106462216634,0.0011917599383,0.0014212034400999,0.001559450721,0.0019041791509,0.0024682407532999,0.00302376663,0.0034877789385099,0.03820866324795,0.0554479368939,0.0480009761272,0.0498881784474,0.025876,0.033881,0.036601,0.04157,0.04217,0.055482,0.039805
O,0.0016248701989,0.0024944310347999,0.0033304100727999,0.0043201083628,0.0049106146047,0.0056488131862,0.0061888427287,0.006863281244,0.008296453425,0.009988092705,0.011762618568,0.01287678843577,0.0120127166971,0.01320244311069,0.01164147491535,0.31636,0.23804,1.2176,1.0225,2.55,4.1147,7.6971
F,6.8445949e-08,1.0541841e-07,1.4939675e-07,3.3096185e-07,5.1581458e-07,1.171917e-06,2.1334477e-06,4.0125992e-06,1.1854542e-05,6.4701103e-06,3.4944774e-06,2.2707393e-06,1.069943e-06,8.5049146e-07,4.0797073e-07,7.2381e-06,8.284e-06,9.8111e-06,2.9099e-05,0.0001532,9.9557e-06,2.8578e-06
Ne,0.00029670204097,0.0004557681832999,0.0006141478984,0.0008800038181,0.0010725992495,0.0015350583914,0.0020687015528,0.0029989455278,0.0058970566588,0.0037470725352,0.0031352032979999,0.0042438318023,0.00508416781782,0.0046184979478,0.00454117248445,0.092696,0.086781,0.14927,0.33339,0.91056,0.94994,2.0293
Na,5.8235955e-06,9.1245183e-06,1.312633e-05,1.988449e-05,2.4193805e-05,3.2626456e-05,4.1066618e-05,5.7082732e-05,0.0001047212,6.950813300006312e-05,6.754727709467684e-05,9.3530363227132e-05,0.0001194348139938,0.0001171026713035,0.0001120020101495,0.0012511,0.00092382,0.0015098,0.0095587,0.016298,0.022956,0.048283
Mg,0.000111782865,0.000171773141,0.000229094897,0.000294511979,0.000333548055,0.000387823091,0.000429774842,0.000507861321,0.0007524817599999,0.00092209285,0.0010153799699999,0.00151126456,0.00190767814,0.00189749335,0.00201291527,0.039314,0.062358,0.11603,0.098138,0.25045,0.23875,0.42682
Al,9.83273427134e-06,1.51112402422e-05,2.0246123489e-05,2.6389880381e-05,3.0092194684e-05,3.5291740549999996e-05,3.920308996e-05,4.5709961766e-05,6.0228232027e-05,7.549297291e-05,8.713822303e-05,0.0001089461577,0.0001344134323,0.0001365295985999,0.000159746141,0.0019007,0.002934,0.0072907,0.0071868,0.020162,0.024277,0.053044
Si,0.0001204001075,0.0001850165413999,0.0002468060424,0.000317132877,0.000358724728,0.0004146332000266,0.0004552052200009,0.0005236177710032,0.0006597087350463,0.0007852945656716,0.0009124538363185,0.0010650586218623,0.0012221991109162,0.0013509826513217,0.0014876153259138,0.068985,0.098171,0.17457,0.10126,0.22234,0.34085,0.41655
P,1.3814207e-06,2.1227982e-06,2.8319373e-06,3.641277500000004e-06,4.120803200000013e-06,4.7701906000067994e-06,5.245495200000233e-06,6.055675800000823e-06,7.802046600011826e-06,9.414806300171448e-06,1.0909214000847162e-05,1.3717761003794072e-05,1.640442000355256e-05,1.7650545025610237e-05,1.9544048012742055e-05,0.00024699,0.00046019,0.0010245,0.00050331,0.0010043,0.001682,0.0023612
