M,1.0,1.25,1.5,1.75,1.9,2.0,2.5,3.0,3.5,4.0,5.0,6.0,12.0,15.0,20.0,25.0
Mrem,0.564,0.574,0.6,0.615,0.63,0.64,0.663,0.682,0.718,0.792,0.879,0.929,1.61,1.61,2.73,5.71
H,0.2918,0.4527,0.6062,0.7689,0.8627,0.9253,1.234,1.525,1.82,2.144,2.653,3.137,5.68801089,6.52601345,8.105031630000001,9.483011920000001
He,0.1358354,0.2103381,0.2765107,0.34432169999999995,0.3828201,0.4085149,0.5621606,0.7312223,0.8852047,0.9891909,1.37508251,1.818004286,4.1113119,5.0673625,6.647382400000001,8.083525100000001
Li,2.403e-09,7.509e-10,3.052e-09,3.349e-09,5.399e-10,7.165e-10,4.969e-09,5.337e-09,1.6e-10,1.511e-10,2.407e-08,8.937e-09,6.096e-11,7.674e-11,1.768e-10,7.511e-11
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707e-08,3.156e-08,3.86e-08,4.552e-08
C,0.00118871,0.00165274,0.00201878,0.0024246999999999997,0.0027061999999999998,0.0028916000000000002,0.009550699999999999,0.020934400000000002,0.0273797,0.019209999999999998,0.01786,0.006270700000000001,0.0788017,0.1553,0.20513,0.23237
N,0.00066319,0.001252852,0.0018801439999999998,0.00250761,0.0028148789999999997,0.003024078,0.0043102,0.005662082,0.00711768,0.00863238,0.0164303516,0.0418209171,0.04321412,0.04973457,0.06937603,0.08489407
O,0.004197052,0.006505386,0.008659968,0.01092285,0.01222109,0.013087109999999999,0.01731037,0.02123236,0.02513189,0.02924015,0.0359958745,0.0407733031,0.12843657,0.92185873,1.5432676699999999,0.93705339
F,1.77e-07,2.754e-07,3.671e-07,4.629e-07,5.167e-07,5.523e-07,1.505e-06,4.349e-06,6.849e-06,3.555e-06,3.602e-06,1.243e-06,9.532e-06,1.876e-05,1.348e-05,1.348e-05
Ne,0.0007653130000000001,0.0011865859999999999,0.001578522,0.00198859,0.002223549,0.002380221,0.003696553,0.005878039999999999,0.0074868899999999995,0.00676043,0.00811021,0.009767266,0.0267468,0.088098,0.285737,0.2251542
Na,1.472e-05,2.298e-05,3.167e-05,4.218e-05,4.905e-05,5.354e-05,8.479e-05,0.0001285,0.0001582,0.0001623,0.0002275,0.0003009,0.0009091,0.002597,0.005977,0.004268
Mg,0.00028823,0.00044695,0.00059494,0.00075033,0.00083957,0.00089905,0.001217,0.0015565000000000002,0.0019199,0.0021987,0.0028716,0.0036755,0.013819,0.041052000000000005,0.14012,0.10735
Al,2.535e-05,3.931e-05,5.233e-05,6.6e-05,7.385e-05,7.908e-05,0.0001081,0.0001386,0.0001681,0.0001931,0.0002533,0.0003161,0.0008247,0.002965,0.005693,0.004442
Si,0.00031043,0.00048143000000000003,0.0006409,0.00080819,0.00090432,0.00096842,0.00130853,0.00165131,0.00198328,0.00228771,0.0029429,0.0036346,0.054752999999999996,0.192498,0.15238,0.068066
P,3.562e-06,5.523e-06,7.353e-06,9.273e-06,1.038e-05,1.111e-05,1.503e-05,1.902e-05,2.293e-05,2.642e-05,3.419e-05,4.276e-05,0.0006407,0.01201,0.004791,0.002711
S,0.000255907,0.00039678200000000004,0.000528205,0.000666164,0.000745399,0.00079819,0.0010781789999999999,0.001359994,0.001631048,0.00188105,0.00241586,0.00297074,0.039009060000000005,0.2018392,0.0659769,0.02168766
Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010139300000000001,0.0089014,0.002716,0.0009257
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008749413,0.039122550000000006,0.00746217,0.0022782899999999997
K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000461527,0.00214244,0.000578813,0.000160328
Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005812542600000001,0.00275022,0.001446448,0.0013266830000000002
Sc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945e-06,3.457e-05,7.659e-06,6.967e-06
Ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000469683,0.00019566,9.0527e-05,8.4282e-05
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8569399999999998e-05,3.4361e-05,1.05294e-05,9.39699e-06
Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002088866,0.00129997,0.00032662,0.00035475999999999997
Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502,0.001092,0.0001749,0.0002002
Fe,0.000555935,0.000862145,0.001147384,0.001447765,0.001619775,0.001734119,0.0023430700000000005,0.00295517,0.0035447499999999997,0.00408763,0.005246649999999999,0.00644746,0.1544084,0.0597007,0.0215487,0.0249941
Co,1.467e-06,2.275e-06,3.029e-06,3.819e-06,4.274e-06,4.576e-06,6.339e-06,8.593e-06,1.142e-05,1.276e-05,1.746e-05,2.318e-05,0.00166,0.0004033,0.0004604,0.0004262
Ni,3.17351e-05,4.91956e-05,6.55028e-05,8.25997e-05,9.24113e-05,9.89666e-05,0.00013353760000000002,0.00016812704,0.000202148325,0.000234368989,0.00030395334000000003,0.00037977679,0.028491040000000002,0.012918,0.0037751,0.0034947999999999997
Cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.572e-05,0.0001253,0.00046810000000000005,0.0004815
Zn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001226416,0.000156737,0.00048258000000000003,0.00039892
